wid,practice,presentation_times,first_seen,first_word,second_word,response_type,choice,choice_rt,typing_rt,word,response,response_rt
w2d86809,False,"[448.0599999660626, 1008.7700000731274]",left,nut,coal,correct,left,1456.83000003919,2024.5799999684095,nut,nut,2517.409999971278
w269f306,True,"[610.3550000116229, 736.7199999280274, 1343.8999999780208]",left,jaw,picnic,correct,left,2690.974999917671,3095.63499991782,jaw,jaw,4165.559999994002
w269f306,False,[1869.3500000517815],left,groceries,eagle,correct,left,1869.3500000517815,2448.71000002604,groceries,groceries,4959.099999978207
w269f306,False,"[663.8050000183284, 2328.6049999296665, 978.2050000503659]",right,camera,captive,other,right,3970.614999998361,4432.7049999265,camera,needle,5444.4750000257045
w269f306,False,"[606.4250000054017, 451.85499999206513, 1371.29499996081]",right,doughnut,bandage,correct,right,2429.5749999582767,2866.1999999312684,doughnut,doughnut,5260.024999966845
w269f306,False,"[668.4349999995902, 1897.1600000513718]",left,atlas,staff,correct,right,2565.595000050962,3161.8400000734255,staff,staff,3923.6600000876933
w269f306,False,[1563.5149999288842],left,rail,bowl,correct,left,1563.5149999288842,1901.9949999637902,rail,rail,4125.999999931082
w269f306,False,[1348.2899999944493],left,paris,asteroid,correct,left,1348.2899999944493,1709.859999944456,paris,paris,3223.149999976158
w269f306,False,[1101.8700000131503],left,vase,lion,correct,left,1101.8700000131503,1721.2450000224635,vase,vase,2505.3449999541044
w269f306,False,[1386.3899999996647],left,receptionist,feather,correct,left,1386.3899999996647,1933.6099999491125,receptionist,receptionist,4881.974999909289
w269f306,False,[1716.439999989234],left,box,horizon,other,left,1716.439999989234,2210.7499999692664,box,block,3221.3449999690056
w269f306,False,[1232.9350000945851],left,skate,operator,correct,left,1232.9350000945851,1734.1250000754371,skate,skate,2527.73500001058
w269f306,False,[1330.130000016652],left,chemist,inventor,correct,left,1330.130000016652,1645.5900000873953,chemist,chemist,2897.720000008121
w269f306,False,[1258.1399999326095],left,chamber,quilt,correct,left,1258.1399999326095,1573.6999999498948,chamber,chamber,3118.8250000122935
w269f306,False,"[547.6000000489876, 4231.855000020005]",left,ambulance,skull,other,right,4779.455000068992,5112.934999982826,skull,score,6314.445000025444
w269f306,False,"[610.5250000255182, 1435.3899999987334]",left,tricycle,lake,correct,right,2045.9150000242516,2596.849999972619,lake,lake,3440.0499999755993
w269f306,False,[1266.7099999962375],left,copier,encyclopedia,correct,left,1266.7099999962375,1638.814999954775,copier,copier,4894.41499998793
w269f306,False,[1216.0600000061095],left,sleigh,pecan,correct,left,1216.0600000061095,1556.9799999939278,sleigh,sleigh,2748.405000078492
w269f306,False,"[522.6300000213087, 1303.8200000301003]",right,backbone,bait,correct,left,1826.450000051409,2294.415000011213,bait,bait,3380.005000042729
w269f306,False,[1287.099999957718],left,wire,cheek,correct,left,1287.099999957718,1573.5299999359995,wire,wire,2365.0949998991564
w269f306,False,"[594.5650000358, 1401.0449999477714]",left,pie,dorm,correct,right,1995.6099999835715,2340.4149999842048,dorm,dorm,3212.635000003502
wc248cd9,True,"[1867.0, 4714.0, 671.0]",left,dime,medal,correct,left,7252.0,8167.0,dime,dime,8853.000000000233
wc248cd9,False,"[1103, 1628.0000000002328]",left,friar,brandy,intrusion,left,2731.000000000233,3067.0,friar,brandy,4410.0
wc248cd9,False,[2005],left,driveway,cheek,correct,left,2005.0,2480.000000000233,driveway,driveway,5762.0
wc248cd9,False,"[1772, 1351]",left,buckle,puddle,correct,right,3123.0,3836.0,puddle,puddle,5049.0
wc248cd9,False,"[869, 1241]",right,hedge,bacon,correct,left,2110.0,2560.0,bacon,bacon,3501.0
wc248cd9,False,[1324],left,calf,cathedral,correct,left,1324.0,1620.0,calf,calf,2305.0
wc248cd9,False,[1235],right,cave,leader,correct,right,1235.0,2857.0,cave,cave,3507.0
wc248cd9,False,[1212],left,dishwasher,web,correct,left,1212.0,1633.0,dishwasher,dishwasher,3871.0
wc248cd9,False,[1352],right,article,cobbler,correct,right,1352.0,1935.0,article,article,3161.0
wc248cd9,False,"[1043.9999999997672, 868]",left,publisher,spine,correct,right,1911.9999999997672,2349.999999999767,spine,spine,3106.999999999767
wc248cd9,False,[1049.9999999997672],left,field,cash,correct,left,1049.9999999997672,1404.0,field,field,2199.999999999767
wc248cd9,False,[1031],right,thigh,belly,correct,right,1031.0,1531.0,thigh,thigh,2449.0
wc248cd9,False,[1105],left,person,transplant,correct,left,1105.0,1685.0,person,person,2625.0
wc248cd9,False,[1169.9999999997672],right,raisin,truck,correct,right,1169.9999999997672,1471.0,raisin,raisin,2476.999999999767
wc248cd9,False,[1174.0],left,lily,glass,correct,left,1174.0,1450.0,lily,lily,2181.0
wc248cd9,False,[945.9999999997672],right,pilot,house,correct,right,945.9999999997672,1696.9999999997672,pilot,pilot,2474.999999999767
wc248cd9,False,[1058],left,beard,couch,correct,left,1058.0,1488.0,beard,bear,2346.0
wc248cd9,False,[944],left,victim,margarine,correct,left,944.0,1428.0,victim,victim,2828.000000000233
wc248cd9,False,[996.9999999997672],right,skillet,nursery,correct,right,996.9999999997672,1552.9999999997672,skillet,skillet,3731.999999999767
wc248cd9,False,[779],left,rack,sleeve,correct,left,779.0,1130.0,rack,rack,2004.0
w7349e8c,True,"[2331.1000000089407, 8513.79999999702, 838.0, 999.2000000029802, 588.2999999970198, 1375.3999999910593]",left,squid,mailbox,empty,left,14645.79999999702,15572.70000000298,squid,j,21436.5
w7349e8c,False,"[1775.2000000029802, 3990.0, 2392.2000000029802]",left,gymnast,owner,correct,left,8157.4000000059605,9168.60000000894,gymnast,gymnast,10346.40000000596
w7349e8c,False,[2436.5999999940395],left,atmosphere,bulletin,correct,left,2436.5999999940395,2649.0999999940395,atmosphere,atmosphere,4044.7000000029802
w7349e8c,False,[1859.8999999910593],left,restaurant,terminal,correct,left,1859.8999999910593,2538.5999999940395,restaurant,restaurant ,7468.0
w7349e8c,False,[1289.2999999970198],left,detergent,puddle,correct,left,1289.2999999970198,1659.2000000029802,detergent,detergent,3799.9000000059605
w7349e8c,False,"[816.8999999910593, 9549.10000000894]",left,antenna,snorkel,correct,right,10366.0,10579.5,snorkel,snorkel,12657.39999999106
w7349e8c,False,[1147.7999999970198],left,nut,button,correct,left,1147.7999999970198,1531.0999999940395,nut,nut,1937.0999999940395
w7349e8c,False,"[754.0999999940395, 1555.800000011921]",left,intestine,puppy,correct,right,2309.9000000059605,2716.5,puppy,puppy,3626.5
w7349e8c,False,"[1163.7000000029802, 539.5, 886.3999999910593]",left,throne,editor,correct,left,2589.5999999940395,2820.2999999970198,throne,throne,3524.0
w7349e8c,False,[1147.5999999940395],left,cent,valve,correct,left,1147.5999999940395,1667.2000000029802,cent,cent,2082.3999999910593
w7349e8c,False,[1479.0],left,caboose,waitress,correct,left,1479.0,1754.2999999970198,caboose,caboose,2722.7999999970198
w7349e8c,False,"[1409.7000000029802, 1101.5]",left,prairie,shortcake,intrusion,left,2511.2000000029802,3670.2999999970198,prairie,plane,4362.0
w7349e8c,False,[1791.6000000089407],left,fairy,broccoli,correct,left,1791.6000000089407,1980.5,fairy,fairy,3100.1000000089407
w7349e8c,False,[1120.7999999970198],left,treat,territory,correct,left,1120.7999999970198,1438.6000000089407,treat,treat,2084.2000000029802
w7349e8c,False,[1255.6000000089407],left,pork,plate,correct,left,1255.6000000089407,1504.1000000089407,pork,pork,2046.6000000089407
w7349e8c,False,"[774.9000000059605, 1397.699999988079]",left,can,cemetery,correct,right,2172.5999999940395,2556.2999999970198,cemetery,cemetery ,8175.4000000059605
w7349e8c,False,[1299.7999999970198],left,cobweb,bartender,correct,left,1299.7999999970198,1621.2999999970198,cobweb,cobweb,3095.2000000029802
w7349e8c,False,[3429.800000011921],left,ship,mechanic,correct,left,3429.800000011921,3668.9000000059605,ship,ship,4503.100000008941
w7349e8c,False,[1364.7999999970198],left,consumer,slacks,correct,left,1364.7999999970198,1600.2999999970198,consumer,consumer,5520.29999999702
w7349e8c,False,"[841.8999999910593, 1620.6000000089407]",left,ground,pope,correct,right,2462.5,3059.8999999910593,pope,pope,3561.7000000029802
wdaf124b,True,"[849.5, 8503.79999999702]",left,yacht,publication,correct,left,9353.29999999702,11022.09999999404,yacht,yacht,21810.79999999702
wdaf124b,False,[2242.5999999940395],left,coleslaw,summit,correct,left,2242.5999999940395,3636.5999999940395,coleslaw,coleslaw,9026.89999999106
wdaf124b,False,[1220.5999999940395],right,parsley,bulb,correct,right,1220.5999999940395,1873.5999999940395,parsley,parsley,3303.2000000029802
wdaf124b,False,"[698.1000000089407, 821.0999999940395, 1004]",left,cushion,vein,correct,left,2523.2000000029802,3557.7000000029802,cushion,cushion,5229.300000011921
wdaf124b,False,"[904.9000000059605, 1941.0999999940395]",left,surgeon,artist,correct,right,2846.0,3089.5,artist,artist,4052.1000000089407
wdaf124b,False,[1089.2999999970198],left,actress,collar,correct,left,1089.2999999970198,1347.2999999970198,actress,actress,2707.6000000089407
wdaf124b,False,[1295.9000000059605],left,diver,mayonnaise,correct,left,1295.9000000059605,1877.5,diver,diver,2634.800000011921
wdaf124b,False,[1158.699999988079],left,pants,road,correct,left,1158.699999988079,1459.199999988079,pants,pants,2235.5999999940395
wdaf124b,False,[758.4000000059605],left,bubble,sun,correct,left,758.4000000059605,1134.0,bubble,bubble,1997.1000000089407
wdaf124b,False,[1299.3999999910593],left,basket,beverage,correct,left,1299.3999999910593,1581.7000000029802,basket,basket,2990.2000000029802
wdaf124b,False,[863.6000000089407],left,bowl,paris,correct,left,863.6000000089407,1116.4000000059605,bowl,bowl,2098.1000000089407
wdaf124b,False,[1780.300000011921],left,hip,newsstand,correct,left,1780.300000011921,2221.0,hip,hip,3013.1000000089407
wdaf124b,False,[831.6999999880791],left,wave,team,correct,left,831.6999999880791,1148.5999999940395,wave,wave,1972.199999988079
wdaf124b,False,[663.8999999910593],left,dessert,application,correct,left,663.8999999910593,1554.7000000029802,dessert,dessert,3206.7999999970198
wdaf124b,False,[841.6000000089407],left,crocodile,gun,correct,left,841.6000000089407,1248.4000000059605,crocodile,crocodile,3884.7000000029802
wdaf124b,False,[679.2000000029802],left,mechanic,church,correct,left,679.2000000029802,1167.7000000029802,mechanic,mechanic,3661.8999999910593
wdaf124b,False,[820.2999999970198],left,blackboard,meal,correct,left,820.2999999970198,1534.699999988079,blackboard,blackboard,3777.0999999940395
wdaf124b,False,[620.7000000029802],left,fingernail,noose,correct,left,620.7000000029802,1387.6000000089407,fingernail,fingernail,3947.0
wdaf124b,False,[1187.2999999970198],left,driveway,grasshopper,correct,left,1187.2999999970198,1717.5999999940395,driveway,driveway,4239.399999991059
wdaf124b,False,[726.2000000029802],left,hut,porpoise,correct,left,726.2000000029802,1298.4000000059605,hut,hut,1898.300000011921
w5e32309,True,"[1306.1999998092651, 7820.800000190735, 309.19999980926514, 350.0, 270.30000019073486, 299.5, 311.2999997138977, 367.40000009536743, 332.59999990463257, 2349.0, 260.0, 3970.300000190735]",left,rock,possum,correct,right,17946.599999904633,18906.5,possum,possum,27665.099999904633
w5e32309,False,"[1858.3000001907349, 3579.7999997138977]",left,convict,sponge,correct,right,5438.099999904633,6488.300000190735,sponge,sponge,7666.700000286102
w5e32309,False,[1928.0],left,iron,foe,correct,left,1928.0,2537.8999996185303,iron,iron,3266.5
w5e32309,False,"[829.9000000953674, 5270.699999809265]",left,thorn,igloo,correct,right,6100.599999904633,6738.099999904633,igloo,igloo,7858.5
w5e32309,False,[2007.6999998092651],left,feather,hoe,correct,left,2007.6999998092651,3019.699999809265,feather,feather,4647.699999809265
w5e32309,False,"[340.69999980926514, 2080.1000003814697]",left,bell,salmon,correct,right,2420.800000190735,3149.9000000953674,salmon,salmon,4419.0
w5e32309,False,[1508.8000001907349],left,mouse,pelican,correct,left,1508.8000001907349,1858.8000001907349,mouse,mouse,2997.7000002861023
w5e32309,False,"[828.0, 5920.0]",left,bone,crater,correct,right,6748.0,7137.900000095367,crater,crater,8926.800000190735
w5e32309,False,[2227.7000002861023],left,shelf,seashore,correct,left,2227.7000002861023,2567.9000000953674,shelf,shelf,4036.7000002861023
w5e32309,False,"[688.4000000953674, 1720.1999998092651]",left,cuff,cliff,correct,right,2408.5999999046326,2728.4000000953674,cliff,cliff,3597.5
w5e32309,False,[1449.2999997138977],left,ankle,list,correct,left,1449.2999997138977,1717.2999997138977,ankle,ankle,2847.4000000953674
w5e32309,False,"[888.5, 1530.1999998092651]",left,brush,weed,correct,right,2418.699999809265,2868.5,weed,weed,3677.300000190735
w5e32309,False,"[888.9000000953674, 330.0, 889.9000000953674]",left,cabin,bun,correct,left,2108.800000190735,2699.5999999046326,cabin,cabin,3627.4000000953674
w5e32309,False,"[958.9000000953674, 3270.5]",left,umbrella,clippers,correct,right,4229.400000095367,4628.599999904633,clippers,clippers,6147.400000095367
w5e32309,False,"[759.0999999046326, 1518.8000001907349]",left,cashier,shoulder,correct,right,2277.9000000953674,2829.0999999046326,shoulder,shoulder,4138.0
w5e32309,False,"[748.5999999046326, 7539.599999904633]",left,parcel,woman,correct,right,8288.199999809265,8768.800000190735,woman,woman,9536.800000190735
w5e32309,False,[2226.9000000953674],left,cigar,chalk,correct,left,2226.9000000953674,3177.800000190735,cigar,cigar,4057.0
w5e32309,False,"[639.0999999046326, 320.80000019073486, 928.7999997138977]",left,tie,shepherd,correct,left,1888.6999998092651,2208.0999999046326,tie,tie,2778.0
w5e32309,False,"[877.2000002861023, 860.1999998092651, 960.0999999046326]",left,associate,brandy,correct,left,2697.5,3167.300000190735,associate,associate,4766.300000190735
w5e32309,False,"[1338.4000000953674, 1030.5, 9170.900000095367, 1189.0, 2297.0]",left,knuckle,quail,timeout,,,,,,
w7459c1d,True,"[1693.2000000476837, 762.3999999761581, 693.3999999761581]",left,pin,warehouse,correct,left,3149.0,3897.600000023842,pin,pin,4660.399999976158
w7459c1d,False,[1883.2999999523163],left,pier,newspaper,correct,left,1883.2999999523163,2966.6999999284744,pier,peir,3451.6999999284744
w7459c1d,False,"[696.5999999046326, 367.40000009536743, 1375.3999999761581]",left,page,inventor,correct,left,2439.399999976158,2939.0999999046326,page,page,3323.6999999284744
w7459c1d,False,[1983.6000000238419],right,cape,sty,correct,right,1983.6000000238419,2487.399999976158,cape,cape,3150.8000000715256
w7459c1d,False,[1866.8999999761581],left,wardrobe,board,correct,left,1866.8999999761581,2392.399999976158,wardrobe,waredrobe,4795.399999976158
w7459c1d,False,[1848.6999999284744],right,lounge,telephone,correct,right,1848.6999999284744,2274.5,lounge,lounge,3090.2999999523163
w7459c1d,False,[2100.2000000476837],right,clove,rebel,correct,right,2100.2000000476837,2531.7000000476837,clove,clove,3107.9000000953674
w7459c1d,False,[1363.3999999761581],left,leaf,stake,correct,left,1363.3999999761581,1738.1000000238419,leaf,leaf,2304.399999976158
w7459c1d,False,[1281.8000000715256],left,spoon,chimpanzee,correct,left,1281.8000000715256,1622.7000000476837,spoon,spoon,2419.3000000715256
w7459c1d,False,[466.5],left,map,bucket,correct,left,466.5,892.1000000238419,map,map,1244.1999999284744
w7459c1d,False,[1210.5],left,shoe,heater,correct,left,1210.5,1658.1000000238419,shoe,shoe,2141.899999976158
w7459c1d,False,[1389.2000000476837],left,oval,jeep,correct,left,1389.2000000476837,2010.3999999761581,oval,oval,2539.0
w7459c1d,False,[1401.0],left,tool,nest,correct,left,1401.0,1988.1999999284744,tool,tool,2547.100000023842
w7459c1d,False,[1549.7000000476837],left,agent,barrel,correct,left,1549.7000000476837,1944.8000000715256,agent,agent,2609.100000023842
w7459c1d,False,[1263.1000000238419],right,surf,serpent,correct,right,1263.1000000238419,1658.5,surf,surf,3359.0
w7459c1d,False,[1474.6000000238419],left,steam,cookie,correct,left,1474.6000000238419,1880.6000000238419,steam,steam,2799.1999999284744
w7459c1d,False,[1327.8000000715256],right,cheese,angel,correct,right,1327.8000000715256,1715.6000000238419,cheese,cheese,3613.0
w7459c1d,False,[1319.0],left,denim,clock,correct,left,1319.0,1771.1000000238419,denim,demin,2434.3000000715256
w7459c1d,False,[1450.7999999523163],right,grease,fossil,correct,right,1450.7999999523163,1935.0,grease,grease,3092.0
w7459c1d,False,[1840.5],right,delinquent,dashboard,correct,right,1840.5,2266.0,delinquent,delinquent,3853.899999976158
wa7179c7,True,"[1563.5999999940395, 2135.4000000059605, 1355.7999999970198, 4404.5, 369.3999999985099, 577.8999999985099]",right,machine,roommate,correct,left,10406.59999999404,12341.09999999404,roommate,roomate,14460.29999999702
wa7179c7,False,"[1271.3999999985099, 548.5, 2679.4000000059605]",left,community,nun,correct,left,4499.30000000447,5444.0,community,community,7938.0
wa7179c7,False,"[666.3000000044703, 1472.3999999985099, 1644.0, 1332.0]",left,tar,handkerchief,intrusion,right,5114.70000000298,6237.70000000298,handkerchief,asteroid,8139.5
wa7179c7,False,"[650.4000000059605, 906.1999999955297, 2510.3000000044703]",left,tack,car,intrusion,left,4066.9000000059605,4888.80000000447,tack,car,6073.9000000059605
wa7179c7,False,"[630.1000000014901, 688.1999999955297, 2067.4000000059605]",right,broom,computer,other,right,3385.7000000029802,3846.7999999970198,broom,forrest,6313.60000000149
wa7179c7,False,"[580.1999999955297, 2383.5]",left,banjo,pimple,correct,right,2963.6999999955297,3719.1999999955297,pimple,pimple,5832.5
wa7179c7,False,"[751.0999999940395, 1490.5]",left,disc,asteroid,correct,right,2241.5999999940395,2888.0,asteroid,asteroid,5324.69999999553
wa7179c7,False,"[589.5, 2140.2000000029802]",left,sign,cross,correct,right,2729.7000000029802,3292.10000000149,cross,cross,4801.10000000149
wa7179c7,False,"[709.8999999985099, 753.3999999985099, 1967.7999999970198]",left,worm,earring,intrusion,left,3431.0999999940395,5531.29999999702,worm,car,6323.89999999851
wa7179c7,False,"[500.09999999403954, 1598.6000000014901, 832.2000000029802, 2342.89999999851]",left,shrub,family,other,right,5273.79999999702,5706.0,family,religion,8582.89999999851
wa7179c7,False,"[523.1000000014901, 829.6000000014901, 1613.8999999985099, 964.5]",left,board,telescope,other,right,3931.10000000149,4530.10000000149,telescope,skii,5937.4000000059605
wa7179c7,False,"[802.3999999985099, 616.8999999985099, 1362.8000000044703]",left,penny,knob,intrusion,left,2782.10000000149,3550.39999999851,penny,roof,4817.29999999702
wa7179c7,False,"[481.5, 2016.5]",right,grave,army,correct,left,2498.0,2862.60000000149,army,army,4324.60000000149
wa7179c7,False,"[492.29999999701977, 2388.2999999970198]",left,candidate,rooster,correct,right,2880.5999999940395,3440.5,rooster,rooster,5427.0
wa7179c7,False,"[1932.5, 509.6000000014901, 858.3999999985099]",left,sister,thesaurus,correct,left,3300.5,3814.10000000149,sister,sister,5338.10000000149
wa7179c7,False,"[1032.4000000059605, 1975.3999999985099, 912.6000000014901]",left,major,clamp,correct,left,3920.4000000059605,4427.9000000059605,major,major,6660.4000000059605
wa7179c7,False,"[624.3000000044703, 953.6000000014901, 3394.89999999851]",left,follower,priest,other,left,4972.80000000447,5349.4000000059605,follower,greenhouse,7645.5
wa7179c7,False,"[1809.3999999985099, 503.3999999985099, 745.2999999970198]",left,tuxedo,society,correct,left,3058.0999999940395,3738.39999999851,tuxedo,tuxedo,5877.89999999851
wa7179c7,False,"[861.8999999985099, 790.7000000029802, 655.0999999940395, 684.8000000044703]",left,market,dashboard,intrusion,right,2992.5,3450.0,dashboard,art,4397.29999999702
wa7179c7,False,"[790.6000000014901, 1399.5, 1133.3999999985099, 1991.7000000029802]",left,cow,teapot,intrusion,right,5315.20000000298,5780.60000000149,teapot,computer,7852.29999999702
wa15fe02,True,"[1145.699999988079, 828.1999999880791, 223.60000002384186, 271.0999999642372, 190.10000002384186, 207, 100.09999996423721, 175.9000000357628, 112.09999996423721, 1557.7000000476837, 694.0999999642372, 311.0]",left,bun,meal,correct,right,5816.599999964237,6796.899999976158,meal,meal,7518.899999976158
wa15fe02,False,"[561.3999999761581, 556.2000000476837, 159.5, 1206.5999999642372]",left,shrine,blouse,correct,right,2483.699999988079,2762.0,blouse,blosue,3500.399999976158
wa15fe02,False,"[472.69999998807907, 917.4000000357628, 2796.5]",left,diploma,keyboard,correct,left,4186.600000023842,5302.900000035763,diploma,diploma,6294.699999988079
wa15fe02,False,"[488.80000001192093, 484.0, 2122.199999988079]",left,butler,sneaker,correct,left,3095.0,3382.600000023842,butler,butler,4442.900000035763
wa15fe02,False,"[514.5, 410.30000001192093, 1665.0]",left,console,brunette,correct,left,2589.800000011921,2895.899999976158,console,console,3629.699999988079
wa15fe02,False,"[513.5, 454.89999997615814, 432.9000000357628, 1968.699999988079]",left,hen,spouse,correct,right,3370.0,3827.099999964237,spouse,spouse,4471.800000011921
wa15fe02,False,"[496.89999997615814, 390.2000000476837, 1673.0]",left,cashew,window,correct,left,2560.100000023842,2816.699999988079,cashew,cashew,3999.699999988079
wa15fe02,False,"[407.89999997615814, 388.0, 1481.5]",left,ancestor,motor,correct,left,2277.399999976158,2568.300000011921,ancestor,ancestor,3408.899999976158
wa15fe02,False,"[621.1000000238419, 285.30000001192093, 1205.699999988079]",left,sunset,ketchup,correct,left,2112.100000023842,2373.800000011921,sunset,sunset,2942.7000000476837
wa15fe02,False,"[1102.0999999642372, 321.80000001192093, 1351.699999988079]",left,city,animal,correct,left,2775.599999964237,3066.0,city,city,3784.699999988079
wa15fe02,False,[1494.1000000238419],left,victor,skull,correct,left,1494.1000000238419,1850.699999988079,victor,victor,2621.900000035763
wa15fe02,False,"[923.8000000119209, 1620.2999999523163]",left,angel,fox,correct,right,2544.099999964237,3051.0,fox,fox,3445.599999964237
wa15fe02,False,"[648.0, 311.69999998807907, 836.6000000238419]",left,plaza,plum,correct,left,1796.300000011921,2177.100000023842,plaza,plaza,2874.199999988079
wa15fe02,False,"[487.69999998807907, 262.0, 1069.2000000476837]",left,shore,sheep,correct,left,1818.9000000357628,2075.600000023842,shore,shore,2531.699999988079
wa15fe02,False,"[402.10000002384186, 500.30000001192093, 1347.0]",left,curtain,laundry,correct,left,2249.400000035763,2476.5,curtain,curtain,4411.300000011921
wa15fe02,False,"[475.4000000357628, 859.6999999880791, 1428.3999999761581]",left,photo,monster,correct,left,2763.5,3027.5,photo,photo,3632.2000000476837
wa15fe02,False,[1343.699999988079],left,dungeon,producer,correct,left,1343.699999988079,1661.0,dungeon,dungeon,2467.5
wa15fe02,False,[1643.8999999761581],left,funeral,ball,correct,left,1643.8999999761581,1954.5,funeral,funeral,2904.899999976158
wa15fe02,False,[1204.3999999761581],left,anchor,commander,correct,left,1204.3999999761581,1700.0999999642372,anchor,anchor,2435.2999999523163
wa15fe02,False,"[1621.800000011921, 1978.0]",left,screen,shorts,correct,right,3599.800000011921,4117.300000011921,shorts,shorts,4730.5
w04c0058,True,"[785.1000000238419, 635.5, 1022.3999999761581, 293.60000002384186, 232.0, 231.89999997615814, 150.30000007152557, 158.69999992847443, 112.10000002384186, 105.89999997615814, 116.70000004768372, 135.19999992847443, 110.40000009536743, 268.1999999284744, 99.70000004768372, 87.89999997615814, 120.5, 92.29999995231628, 111.30000007152557, 266.10000002384186, 319.5, 251.29999995231628, 212.60000002384186, 231.5, 250.79999995231628, 257.0, 2533.100000023842, 2968.7000000476837, 608.5, 301.59999990463257, 198.20000004768372, 752.6000000238419, 8045.600000023842, 302.7999999523163, 3735.5, 619.8999999761581]",left,gavel,tile,correct,right,26725.0,27636.300000071526,tile,tile,28158.100000023842
w04c0058,False,"[651.1000000238419, 407.6999999284744, 1288.8999999761581]",left,dad,swimmer,correct,left,2347.6999999284744,3192.899999976158,dad,dad,3736.5
w04c0058,False,"[544.6000000238419, 758.6000000238419, 2836.2000000476837, 657.5, 2176.5, 318.7999999523163, 328.60000002384186, 245.69999992847443, 636.5, 197.90000009536743, 99.69999992847443, 530.5, 1358.7000000476837, 591.7999999523163]",left,stewardess,macaroni,timeout,right,11281.600000023842,13107.0,,,
w04c0058,False,"[564.1000000238419, 444.89999997615814, 2023.1000000238419]",left,purse,loop,correct,left,3032.100000023842,3880.0,purse,purse,4594.399999976158
w04c0058,False,"[529.3000000715256, 503.59999990463257, 2432.2000000476837]",left,bug,breast,correct,left,3465.100000023842,4062.0,bug,bug,4503.800000071526
w04c0058,False,"[457.5, 370.5, 511.2000000476837, 1983.5]",left,poison,goose,correct,right,3322.7000000476837,3828.3000000715256,goose,goose,4416.800000071526
w04c0058,False,"[449.60000002384186, 453.7999999523163, 994.2000000476837]",left,container,railroad,correct,left,1897.6000000238419,2255.2999999523163,container,container,4059.1999999284744
w04c0058,False,"[418.90000009536743, 2349.0999999046326]",left,valve,pick,correct,right,2768.0,3408.0,pick,pick,3979.0
w04c0058,False,"[438.10000002384186, 452.89999997615814, 1005.2000000476837]",right,relish,bran,correct,right,1896.2000000476837,2264.600000023842,relish,relish,3077.8000000715256
w04c0058,False,"[434.5, 481.2999999523163, 509.7000000476837, 1448.3999999761581]",left,cemetery,rifle,correct,right,2873.899999976158,3632.6999999284744,rifle,rifle ,5171.699999928474
w04c0058,False,"[469.89999997615814, 1539.4000000953674]",left,rebel,appendage,correct,right,2009.3000000715256,2383.3000000715256,appendage,appendage ,3692.7000000476837
w04c0058,False,"[516, 2764.600000023842, 1039.6000000238419, 289.6999999284744, 381.7000000476837, 214.0, 213.60000002384186, 197.0, 209.69999992847443, 238.30000007152557, 360.5, 189.19999992847443, 183.5, 133.60000002384186, 106, 109.30000007152557, 59.59999990463257, 102.30000007152557, 89.60000002384186, 77.5, 99.59999990463257, 271.2000000476837, 7230.600000023842]",left,racket,shrine,timeout,,,,,,
w04c0058,False,"[474.5, 246.0, 1541.8999999761581, 909.4000000953674, 1050.5999999046326, 257.5, 313.10000002384186, 734.0]",left,knob,window,correct,right,5527.0,6079.0,window,window,6781.200000047684
w04c0058,False,"[374.10000002384186, 596.2999999523163, 1705.3999999761581, 148.30000007152557, 603.5]",left,mouse,shell,intrusion,left,3427.600000023842,4057.7000000476837,mouse,cat,4901.899999976158
w04c0058,False,"[340.1999999284744, 967.5]",left,sage,patient,correct,right,1307.6999999284744,2013.5999999046326,patient,patient ,3001.1999999284744
w04c0058,False,"[521.6999999284744, 1266.0]",left,swatter,tablet,correct,right,1787.6999999284744,2418.899999976158,tablet,tablet ,3191.600000023842
w04c0058,False,"[444.89999997615814, 329.0, 952.5]",left,ballot,fighter,correct,left,1726.3999999761581,2223.6999999284744,ballot,ballot,2988.600000023842
w04c0058,False,"[306.8000000715256, 613.5, 304.2999999523163, 1012.3999999761581]",right,mildew,butter,correct,left,2237.0,2540.7000000476837,butter,butter,3191.7000000476837
w04c0058,False,"[374.7000000476837, 340.5, 612.5]",left,doorbell,nail,correct,left,1327.7000000476837,1733.1000000238419,doorbell,doorbell,2655.0
w04c0058,False,"[386.5, 401.7999999523163, 845.1000000238419, 819.0]",left,deodorant,hamburger,correct,right,2452.399999976158,3144.0,hamburger,hamburger ,4633.0
w09c681f,True,"[2030.8999999985099, 15327.0]",left,shed,coal,correct,right,17357.89999999851,18133.30000000447,coal,coal,18949.0
w09c681f,False,"[517.1999999955297, 897.1000000014901, 1265.8000000044703]",left,groceries,sheet,correct,left,2680.10000000149,3464.10000000149,groceries,groceries,10324.29999999702
w09c681f,False,"[505, 3425.5, 745.0, 7025.60000000149]",left,machine,sprinkle,timeout,left,11701.10000000149,12229.5,,,
w09c681f,False,"[286.0, 246.79999999701977, 263.1000000014901, 1502.0]",left,book,cop,correct,right,2297.89999999851,4008.5,cop,cop,6814.5
w09c681f,False,"[620.2999999970198, 6434.89999999851]",left,county,unicorn,timeout,left,7055.19999999553,7725.89999999851,,,
w09c681f,False,[10628.70000000298],right,warrior,hospital,intrusion,left,10628.70000000298,11104.70000000298,hospital,wariror,13900.60000000149
